0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.3626617166562205,2.6751500904632515,2.093586475171225,3.8435719240181374,-2.4811712963514942,0.025166295491098556,2.923122844065073,0.3903963351819665,-3.4594264838278304,5.0337293679508655,1.1364786932841493,-2.2853989194397553,32.884773678703745,-3.7000208891761845,8.989240321839539,-0.17584004315418827,0.049093651838131115,-0.1435462687551318,0.45827394619723383,-8.425103678312178,-0.5899216856870261,-1.1102102632042594,25.872501617974628,-1.1047167873766779,3.6804715591812913,12.469796244031732,4.362328576332301,1.1961676979511868,1.32033622464675,-2.5582319706401235,0.11836503233155295,-0.12095324060911009,-1.1947799041249774,3.664194948365822,-7.0119545714855525,0.35611537582700636,-0.6949687105973974,1.6297042437155291,12.089244534292199,-1.3321873916568459
1.061746770284906,-0.7419316062047991,-2.0866100056604324,-3.22468322644077,0.6476227106903514,2.2549356189940903,0.6986228282671999,-0.06845705580716642,2.686069037846983,0.19222766741079128,-0.09051222701068798,1.8056214841475313,-5.257040410476614,2.5042827958938694,0.7366857355016383,0.27337469760216565,-0.09517542486736207,0.6048861448754009,1.0403924731983771,-1.45275474506375,0.7306464887952208,-1.0261706235571277,-4.9107521626576185,0.4521906155500083,-0.2710353990834983,-2.0507533112607845,-4.061793497489565,0.5683554718545223,0.3636389892974749,1.7107236971756625,-0.468876900059098,0.5796866250127662,-0.8704376793958156,0.6546498356311088,1.080498195014107,0.9561015157054771,-5.682700372628682,-0.300608312747572,-3.442316844918647,0.451555605073701
0.7034643283860632,-2.507864292641627,-5.219927941874595,-0.8470617656497851,-0.9843040202961957,-2.8843261391290653,3.6610953983823027,-1.421129574437873,-0.20213944827398322,3.303493602511375,0.5999785586571993,-0.5756104973243958,6.065245138039308,2.2424890242260114,3.169513284433815,0.6794640989984164,0.7196463977412564,-0.2785210941446945,0.5538201856242263,-1.6942368137038732,1.1357264745737885,-1.086043166905759,7.085700135952456,0.3309715744588423,-0.4465468902769021,-4.261725609065723,0.8195340695725903,2.204604603791146,0.22262191536272832,4.907208823144188,-0.8928879656013126,-0.3923615264109481,0.5036128039233662,-0.5260405651422952,4.029119445443927,0.04872661097974218,7.126897485910649,-0.27048058100391503,1.1225843263094941,2.1887391811948165
3.2843325034542348,-0.02825692605945873,5.480158158030593,2.0259912053831117,-3.878588005009197,3.965389999682615,3.3161056510813376,-0.9087880600832483,-0.609700630915338,7.138148596099751,0.1458434568596506,-1.770522823215035,35.00765588064601,-5.70493538578219,6.26944051560111,-0.7418053041332257,-0.9792531600045167,0.6825305730760423,3.5698450977243112,-8.23496005469323,-1.4517075424751984,0.1992404621326174,31.963331881275106,0.2515532606587329,3.8291955999050886,7.193671450194114,-7.455437776264558,-0.12693248273556224,-0.2271282264410064,1.9243483396632293,-0.06061471038081852,1.399028684695866,-0.22197341443094412,2.802377505429309,-6.917753848349671,1.0081815169090946,-5.068453346838427,-1.1749253673388522,13.84434573592489,0.4615022513661252
-3.1094727535020215,-2.44179243514612,0.1957470706603306,-6.476184857323779,2.2186915786775554,-2.404800722466872,-3.7884474064340434,1.1368176702808912,3.297790061539983,-5.403678475560227,-0.4392772431367828,2.419457811451876,-39.57065868394363,3.274215787569027,-10.00711618226502,0.24798208880351857,0.25090867141861867,-0.4599659166931001,-2.7613391617686784,11.810715832017076,1.6502858220669454,-0.4602004655221636,-33.667666636016534,1.1135279806439744,-1.8206880361383382,2.433685356373089,-0.3287575330808684,0.09114108654182301,-0.43270633483706405,4.6370679830718196,0.4687587696695259,-1.380249910013138,0.8389713203350876,-5.836738251900545,-0.21493187813654757,-1.1698854768075362,-14.783253337416294,-0.7136401737757456,-16.35591817595233,1.1700656338204645
-0.3051133205028733,-2.7695658753368124,-1.0933932571102887,-1.5323227522449365,1.1469858695289334,1.316924790054936,0.647702825382287,-0.9053380730581,1.6996196573522218,-2.7719837474082585,-0.2587813472313687,-1.4460431355115655,-20.95074108613012,2.0085009372784555,-3.047674002797307,-0.006865520984331783,-1.1371985070637443,0.9845077440519522,1.8497562214997474,4.005751913828176,-1.3516280335587034,-0.15480093567602002,-18.34010241202608,-1.3199803245356083,-1.2579724371768608,2.7346884749709934,-8.411907271562075,-0.19481532150394143,0.06134891966495237,6.346627134418718,2.26750537813787,0.5036728278746587,1.2519151334436458,0.1033317753135532,2.4484083928090192,0.7505137352805875,-3.6869883672706467,2.062645886428745,-8.385177316381583,1.4093565515764983
-2.1963543981342655,1.44438266421394,-1.3025973263597983,5.253739011501582,1.7768489757788606,-5.604748366041109,0.2883388712284116,0.37072043568390006,-3.1122607174055053,-1.3510204667413415,-0.752123740314316,1.2768978833342055,0.6324792921485745,1.8640434243227297,1.5110792773077524,0.7440109586451576,-0.25618626231788433,0.157947430981684,-2.946127648057743,-1.2332899368681904,1.5525021853159364,-0.8793689706003043,-0.3388560084582771,0.22487836470652792,1.2529052306083952,5.991593088691132,13.393176636720554,-0.00345970634699011,2.53977574157726,-4.814487483800038,0.7347134072877364,-1.7365494180509702,-0.33417517496418647,-2.5864464617820224,-3.5352132554859486,-1.600051355934617,7.190953077669288,-0.9662223725022198,1.0966840592567189,-0.5483972035664803
-2.1095350382360136,0.7657311326936694,-2.9651498468578428,-1.112677166782008,1.2881962196418102,-3.870134306055194,-1.941727860342239,-0.3058235558899294,1.216945252786678,-1.0087990910559697,0.23279151063920295,3.0569050160958224,-17.1842111082615,5.617826765164938,-4.341595807820767,0.15659514345630174,-1.447539395021632,0.8680998381118039,-2.65202633394868,-2.255688166017185,-0.020253449508431148,-0.27560993341907825,-16.31076925282414,1.109310012084165,-1.6522653589122553,-3.019319591550247,6.87410757472027,-3.1846993920913325,-0.09095112992266872,-1.6604095097031144,0.0005864922671562107,-1.5228490381367386,0.0936869383615838,-3.499902474761372,3.875966244827364,2.372015551851926,1.908067299318188,1.6231909658402852,-8.05321100445529,-0.5835481967646172
-1.1222478636945867,-0.023738224581325573,4.812544145612123,7.058215080030794,-0.6852982320970924,-1.4934149668421441,-1.0072662182699523,0.4111273180452764,-3.7375050236877057,-1.5598703912645473,-0.7085004044637463,1.9133082854514163,7.927071925201808,-1.122672422872734,3.1372068103243036,-0.7846336695412822,-0.4030357183252487,-0.9240233627261333,-2.2995206295843205,4.702342694679494,1.5230866461312724,1.9863890270379592,10.729961949995394,0.668562342385867,2.971123744543018,21.141441887050433,1.2821254254303598,1.6920491074734372,0.6340191598968465,-0.8261466149126158,0.36142459814925376,-0.4160123576648921,0.9329324609037405,-2.5669845264001436,-9.482004295929979,-1.765192974490366,2.0984259044235367,1.134960022415764,8.35666621419865,0.8059209445253817
1.7429001813457607,1.6516266711752374,-0.9110078926590108,-2.0285240112786633,-2.671627331218367,4.976195538169656,0.2483387168277787,0.07924246625981295,-2.4777582195690777,3.8643480678540008,0.8217339388207466,-3.1040507981249927,22.08123103318976,-1.9405019568422746,5.793565757495777,1.7322531253470999,0.7501617909840532,-0.6288419328895035,0.45372114703993915,-7.08358579873091,1.508759671930703,0.8671604732893314,21.190278877050797,-2.5418493567065563,0.8173535637254349,-11.42434878560605,-5.970554938814034,-2.1493648654940154,0.20032932990780947,-2.657139041282144,0.642702113438557,1.5478705145146079,-0.8587961446013884,5.290964865435156,4.420552285164204,1.1728089059925042,10.955514541545437,-0.1644069309947667,7.955313316254863,-0.8942737486879345
