0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.6872990371566635,-1.5911457899608892,-0.030236322618970468,-1.1460004265074433,0.15647625694629896,-0.7846874114294452,-0.060137885503685214,-0.5888131995338436,-1.6924057370564578,0.9250220496121693,-0.060984982009884434,1.7094088419769524,-2.4491414377685357,-0.24949630037917458,0.8055643494074832,1.5134398700784035,0.2772641284523587,-0.46543388339817837,-0.5056304243446562,-0.25143354218474057
-0.11747454641811148,-0.7269371269214007,0.869062059684697,0.04706609465849369,-0.2163439782957261,-0.3355806435831669,-0.8661687990074722,-0.16615313560795222,-0.9462206203561587,2.3494344203334006,0.8375166726589024,7.578449500681645,-2.0999936033563777,-0.16645972668369233,1.3840409494351598,1.292071086753593,0.9204843797087847,1.2887005622228587,-1.5735320884747321,1.655681170099313
0.46616642603403075,-1.1767642697183673,-3.877564972951272,0.8245572195642364,0.442846113746739,1.896182228633144,0.30532075501249806,-1.3814116506822827,-0.8935453982997023,-1.6827082876760957,-0.16341844107608006,-2.926025559403314,1.4668383483791774,0.2957374388461356,-0.43566469624199244,0.1850506544927823,3.4545074668860707,1.137222282771452,1.7433524073065025,0.8496439065262434
-0.3702424407043429,-1.5063660978868239,-3.937993404345328,0.5311783665356953,0.21839707312993703,-0.7997861383857707,1.02416493277307,-0.6126385603685591,-1.118525872587231,-2.646478620039775,0.8235554918687381,-16.26606914205896,1.992594137474278,1.1305173352117452,-0.7338418322801276,0.07243496402225746,-1.3369308455226332,-0.5737093527967081,5.191368664766836,-1.6752978584290452
-0.45380404105200106,4.292299201220388,3.636221006596881,-0.12824197402770202,-0.34419645646738123,-0.2815754308001021,0.24461036132947195,-0.38128986980829505,0.272110643262288,-0.015480977904451576,0.9206322907748945,12.562209590086352,-0.99887553516508,-0.669325698657654,1.348113189139511,-0.1809644266940156,-0.3341324189750886,0.8047042589385448,-4.145140541730483,0.003419473161597103
0.4032645401632468,0.5929096592132874,0.7098278347719564,-0.27177156649069667,-0.2527106720416067,-0.5893867019785693,-0.779923248925003,-1.2489489330728745,-0.4637044471339729,0.2189829756087105,0.18076260698238036,-7.598711202763127,-2.2383213023230812,0.8059806605109513,0.1454764264048769,0.3238141037043454,-1.2857328620154094,-2.3893251056594362,4.739442208461876,1.262677126479018
-0.9180047698190454,0.8055884091436338,2.262403462660855,0.21717963263828013,-0.8688625468659522,0.4447813624072502,0.08907620249656334,-0.3302378932645443,1.2061246217621702,1.3871530721163845,-1.3129683339991836,2.08774435114731,-0.6097743515492744,0.8046057241154726,0.42529788490901954,0.470044379992978,1.1701425476484508,-1.963280235617743,0.5810166415959275,-2.349185087355656
0.2524966270768724,2.160959481752867,4.823100284149197,0.07821118109215218,0.6563907508593024,1.0223923224420695,-0.12915348246011388,-0.8348071635345082,1.452877765517057,1.6646691662355713,-0.16047670605228337,10.1578091401848,-1.5914392826943549,0.25483234534293836,-0.08803982199196594,-0.25432621126168536,0.24748239613672385,-1.901697822001004,-0.9206235529988736,1.4381757294615567
0.8203217972614217,0.09494733462009286,-2.529219297992236,1.404545514939712,-0.5319938094111618,-0.49821161858610963,0.26473875775570727,1.2353823920094769,-0.028683237497593085,-1.5979626761425454,-1.9060746459861684,-8.18541497972746,2.6407236932416738,1.0816517526446843,-1.2484734738880061,-1.1642213437034716,-1.6023646744794502,-0.1628706379218967,2.44001142719633,-0.21171703073414455
1.3599485416794843,2.087777599537565,6.614546595500488,0.14644077047824985,-0.9562584224322828,-0.43141434110468524,-1.66184836721825,-0.24380379713912192,1.6834579486728931,4.299635998692416,-1.2066216213524694,22.214358168480405,-2.1141775048592644,0.0990683630820022,1.1045972217896987,0.2567294396978629,-2.171589165052149,-0.28452057515223184,-7.677908416357253,1.5384364240707826
